"172";"tt1049413";"Up";"2009";"1h 36m";"Pete Docter";"James Stewart, Donna Reed, Lionel Barrymore";"8.3";"Family"
"173";"tt0986264";"Like Stars on Earth";"2007";"2h 42m";"Aamir Khan";"James Stewart, Donna Reed, Lionel Barrymore";"8.3";"Family"
"174";"tt0012349";"The Kid";"1921";"1h 8m";"Charles Chaplin";"James Stewart, Donna Reed, Lionel Barrymore";"8.2";"Family"
"175";"tt0266543";"Finding Nemo";"2003";"1h 40m";"Andrew Stanton";"James Stewart, Donna Reed, Lionel Barrymore";"8.2";"Family"
"176";"tt0347149";"Howl's Moving Castle";"2004";"1h 59m";"Hayao Miyazaki";"James Stewart, Donna Reed, Lionel Barrymore";"8.2";"Family"
"177";"tt2096673";"Inside Out";"2015";"1h 35m";"Pete Docter";"James Stewart, Donna Reed, Lionel Barrymore";"8.1";"Family"
"178";"tt4729430";"Klaus";"2019";"1h 36m";"Sergio Pablos";"James Stewart, Donna Reed, Lionel Barrymore";"8.2";"Family"
"179";"tt0096283";"My Neighbour Totoro";"1988";"1h 26m";"Hayao Miyazaki";"James Stewart, Donna Reed, Lionel Barrymore";"8.1";"Family"
"180";"tt1201607";"Harry Potter and the Deathly Hallows: Part 2";"2011";"2h 10m";"David Yates";"James Stewart, Donna Reed, Lionel Barrymore";"8.1";"Family"
"181";"tt0118849";"Children of Heaven";"1997";"1h 29m";"Majid Majidi";"James Stewart, Donna Reed, Lionel Barrymore";"8.2";"Family"
"182";"tt0198781";"Monsters, Inc.";"2001";"1h 32m";"Pete Docter";"James Stewart, Donna Reed, Lionel Barrymore";"8.1";"Family"
"183";"tt0167260";"The Lord of the Rings: The Return of the King";"2003";"3h 21m";"Peter Jackson";"Elijah Wood, Viggo Mortensen, Ian McKellen";"9";"Fantasy"
"184";"tt0120737";"The Lord of the Rings: The Fellowship of the Ring";"2001";"2h 58m";"Peter Jackson";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.9";"Fantasy"
"185";"tt0167261";"The Lord of the Rings: The Two Towers";"2002";"2h 59m";"Peter Jackson";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.8";"Fantasy"
"186";"tt0080684";"Star Wars: Episode V - The Empire Strikes Back";"1980";"2h 4m";"Irvin Kershner";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.7";"Fantasy"
"187";"tt0038650";"It's a Wonderful Life";"1946";"2h 10m";"Frank Capra";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.6";"Fantasy"
"188";"tt0120689";"The Green Mile";"1999";"3h 9m";"Frank Darabont";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.6";"Fantasy"
"189";"tt0076759";"Star Wars: Episode IV - A New Hope";"1977";"2h 1m";"George Lucas";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.6";"Fantasy"
"190";"tt9362722";"Spider-Man: Across the Spider-Verse";"2023";"2h 20m";"Joaquim Dos Santos";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.6";"Fantasy"
"191";"tt0245429";"Spirited Away";"2001";"2h 5m";"Hayao Miyazaki";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.6";"Fantasy"
"192";"tt4633694";"Spider-Man: Into the Spider-Verse";"2018";"1h 57m";"Bob Persichetti";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.4";"Fantasy"
"193";"tt2380307";"Coco";"2017";"1h 45m";"Lee Unkrich";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.4";"Fantasy"
"194";"tt0114709";"Toy Story";"1995";"1h 21m";"John Lasseter";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.3";"Fantasy"
"195";"tt0119698";"Princess Mononoke";"1997";"2h 14m";"Hayao Miyazaki";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.3";"Fantasy"
"196";"tt5311514";"Your Name.";"2016";"1h 46m";"Makoto Shinkai";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.4";"Fantasy"
"197";"tt0435761";"Toy Story 3";"2010";"1h 43m";"Lee Unkrich";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.3";"Fantasy"
"198";"tt0086190";"Star Wars: Episode VI - Return of the Jedi";"1983";"2h 11m";"Richard Marquand";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.3";"Fantasy"
"199";"tt0457430";"Pan's Labyrinth";"2006";"1h 58m";"Guillermo del Toro";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.2";"Fantasy"
"200";"tt0071853";"Monty Python and the Holy Grail";"1975";"1h 31m";"Terry Gilliam";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.2";"Fantasy"
"201";"tt0347149";"Howl's Moving Castle";"2004";"1h 59m";"Hayao Miyazaki";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.2";"Fantasy"
"202";"tt2096673";"Inside Out";"2015";"1h 35m";"Pete Docter";"Elijah Wood, Viggo Mortensen, Ian McKellen";"8.1";"Fantasy"
"203";"tt0108052";"Schindler's List";"1993";"3h 15m";"Steven Spielberg";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"9";"History"
"204";"tt15398776";"Oppenheimer";"2023";"3h";"Christopher Nolan";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.4";"History"
"205";"tt0112573";"Braveheart";"1995";"2h 58m";"Mel Gibson";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.3";"History"
"206";"tt8503618";"Hamilton";"2020";"2h 40m";"Thomas Kail";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.3";"History"
"207";"tt0363163";"Downfall";"2004";"2h 36m";"Oliver Hirschbiegel";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.2";"History"
"208";"tt0057115";"The Great Escape";"1963";"2h 52m";"John Sturges";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.2";"History"
"209";"tt2024544";"12 Years a Slave";"2013";"2h 14m";"Steve McQueen";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.1";"History"
"210";"tt2119532";"Hacksaw Ridge";"2016";"2h 19m";"Mel Gibson";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.1";"History"
"211";"tt0395169";"Hotel Rwanda";"2004";"2h 1m";"Terry George";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.1";"History"
"212";"tt0019254";"The Passion of Joan of Arc";"1928";"1h 50m";"Carl Theodor Dreyer";"Liam Neeson, Ralph Fiennes, Ben Kingsley";"8.1";"History"
"213";"tt0253474";"The Pianist";"2002";"2h 30m";"Roman Polanski";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.5";"Music"
"214";"tt2582802";"Whiplash";"2014";"1h 46m";"Damien Chazelle";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.5";"Music"
"215";"tt2380307";"Coco";"2017";"1h 45m";"Lee Unkrich";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.4";"Music"
"216";"tt0086879";"Amadeus";"1984";"2h 40m";"Milos Forman";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.4";"Music"
"217";"tt0053291";"Some Like It Hot";"1959";"2h 1m";"Billy Wilder";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.2";"Music"
"218";"tt6966692";"Green Book";"2018";"2h 10m";"Peter Farrelly";"Adrien Brody, Thomas Kretschmann, Frank Finlay";"8.2";"Music"
"219";"tt0110357";"The Lion King";"1994";"1h 28m";"Roger Allers";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8.5";"Musical"
"220";"tt0045152";"Singin' in the Rain";"1952";"1h 43m";"Stanley Donen";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8.3";"Musical"
"221";"tt8503618";"Hamilton";"2020";"2h 40m";"Thomas Kail";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8.3";"Musical"
"222";"tt0032138";"The Wizard of Oz";"1939";"1h 42m";"Victor Fleming";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8.1";"Musical"
"223";"tt0059742";"The Sound of Music";"1965";"2h 52m";"Robert Wise";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8.1";"Musical"
"224";"tt0103639";"Aladdin";"1992";"1h 30m";"Ron Clements";"Matthew Broderick, Jeremy Irons, James Earl Jones";"8";"Musical"
"225";"tt0114369";"Seven";"1995";"2h 7m";"David Fincher";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.6";"Mystery"
"226";"tt0120689";"The Green Mile";"1999";"3h 9m";"Frank Darabont";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.6";"Mystery"
"227";"tt0245429";"Spirited Away";"2001";"2h 5m";"Hayao Miyazaki";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.6";"Mystery"
"228";"tt0054215";"Psycho";"1960";"1h 49m";"Alfred Hitchcock";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.5";"Mystery"
"229";"tt0482571";"The Prestige";"2006";"2h 10m";"Christopher Nolan";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.5";"Mystery"
"230";"tt0056058";"Harakiri";"1962";"2h 13m";"Masaki Kobayashi";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.6";"Mystery"
"231";"tt0114814";"The Usual Suspects";"1995";"1h 46m";"Bryan Singer";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.5";"Mystery"
"232";"tt0047396";"Rear Window";"1954";"1h 52m";"Alfred Hitchcock";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.5";"Mystery"
"233";"tt0078788";"Apocalypse Now";"1979";"2h 27m";"Francis Ford Coppola";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"234";"tt0209144";"Memento";"2000";"1h 53m";"Christopher Nolan";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"235";"tt0405094";"The Lives of Others";"2006";"2h 17m";"Florian Henckel von Donnersmarck";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"236";"tt0051201";"Witness for the Prosecution";"1957";"1h 56m";"Billy Wilder";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"237";"tt0364569";"Oldboy";"2003";"2h";"Park Chan-wook";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"238";"tt2380307";"Coco";"2017";"1h 45m";"Lee Unkrich";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"239";"tt0057565";"High and Low";"1963";"2h 23m";"Akira Kurosawa";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.4";"Mystery"
"240";"tt0033467";"Citizen Kane";"1941";"1h 59m";"Orson Welles";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.3";"Mystery"
"241";"tt0022100";"M";"1931";"1h 57m";"Fritz Lang";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.3";"Mystery"
"242";"tt0053125";"North by Northwest";"1959";"2h 16m";"Alfred Hitchcock";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.3";"Mystery"
"243";"tt0052357";"Vertigo";"1958";"2h 8m";"Alfred Hitchcock";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.3";"Mystery"
"244";"tt0036775";"Double Indemnity";"1944";"1h 47m";"Billy Wilder";"Morgan Freeman, Brad Pitt, Kevin Spacey";"8.3";"Mystery"
"245";"tt0109830";"Forrest Gump";"1994";"2h 22m";"Robert Zemeckis";"Tom Hanks, Robin Wright, Gary Sinise";"8.8";"Romance"
"246";"tt0038650";"It's a Wonderful Life";"1946";"2h 10m";"Frank Capra";"Tom Hanks, Robin Wright, Gary Sinise";"8.6";"Romance"
"247";"tt0118799";"Life Is Beautiful";"1997";"1h 56m";"Roberto Benigni";"Tom Hanks, Robin Wright, Gary Sinise";"8.6";"Romance"
"248";"tt0034583";"Casablanca";"1942";"1h 42m";"Michael Curtiz";"Tom Hanks, Robin Wright, Gary Sinise";"8.5";"Romance"
"249";"tt0027977";"Modern Times";"1936";"1h 27m";"Charles Chaplin";"Tom Hanks, Robin Wright, Gary Sinise";"8.5";"Romance"
"250";"tt0095765";"Cinema Paradiso";"1988";"2h 35m";"Giuseppe Tornatore";"Tom Hanks, Robin Wright, Gary Sinise";"8.5";"Romance"
"251";"tt0021749";"City Lights";"1931";"1h 27m";"Charles Chaplin";"Tom Hanks, Robin Wright, Gary Sinise";"8.5";"Romance"
"252";"tt0119217";"Good Will Hunting";"1997";"2h 6m";"Gus Van Sant";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"253";"tt5311514";"Your Name.";"2016";"1h 46m";"Makoto Shinkai";"Tom Hanks, Robin Wright, Gary Sinise";"8.4";"Romance"
"254";"tt0045152";"Singin' in the Rain";"1952";"1h 43m";"Stanley Donen";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"255";"tt0338013";"Eternal Sunshine of the Spotless Mind";"2004";"1h 48m";"Michel Gondry";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"256";"tt0053604";"The Apartment";"1960";"2h 5m";"Billy Wilder";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"257";"tt0052357";"Vertigo";"1958";"2h 8m";"Alfred Hitchcock";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"258";"tt0211915";"Amélie";"2001";"2h 2m";"Jean-Pierre Jeunet";"Tom Hanks, Robin Wright, Gary Sinise";"8.3";"Romance"
"259";"tt0053291";"Some Like It Hot";"1959";"2h 1m";"Billy Wilder";"Tom Hanks, Robin Wright, Gary Sinise";"8.2";"Romance"
"260";"tt0031381";"Gone with the Wind";"1939";"3h 58m";"Victor Fleming";"Tom Hanks, Robin Wright, Gary Sinise";"8.2";"Romance"
"261";"tt1305806";"The Secret in Their Eyes";"2009";"2h 9m";"Juan José Campanella";"Tom Hanks, Robin Wright, Gary Sinise";"8.2";"Romance"
"262";"tt0112471";"Before Sunrise";"1995";"1h 41m";"Richard Linklater";"Tom Hanks, Robin Wright, Gary Sinise";"8.1";"Romance"
"263";"tt0015864";"The Gold Rush";"1925";"1h 35m";"Charles Chaplin";"Tom Hanks, Robin Wright, Gary Sinise";"8.1";"Romance"
"264";"tt0050986";"Wild Strawberries";"1957";"1h 31m";"Ingmar Bergman";"Tom Hanks, Robin Wright, Gary Sinise";"8.1";"Romance"
"265";"tt5074352";"Dangal";"2016";"2h 41m";"Nitesh Tiwari";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.3";"Sport"
"266";"tt0081398";"Raging Bull";"1980";"2h 9m";"Martin Scorsese";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"267";"tt1291584";"Warrior";"2011";"2h 20m";"Gavin O'Connor";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"268";"tt0405159";"Million Dollar Baby";"2004";"2h 12m";"Clint Eastwood";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"269";"tt0118849";"Children of Heaven";"1997";"1h 29m";"Majid Majidi";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.2";"Sport"
"270";"tt1950186";"Le Mans '66";"2019";"2h 32m";"James Mangold";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"271";"tt0075148";"Rocky";"1976";"2h";"John G. Avildsen";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"272";"tt1979320";"Rush";"2013";"2h 3m";"Ron Howard";"Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh";"8.1";"Sport"
"273";"tt0120815";"Saving Private Ryan";"1998";"2h 49m";"Steven Spielberg";"Tom Hanks, Matt Damon, Tom Sizemore";"8.6";"War"
"274";"tt0118799";"Life Is Beautiful";"1997";"1h 56m";"Roberto Benigni";"Tom Hanks, Matt Damon, Tom Sizemore";"8.6";"War"
"275";"tt0253474";"The Pianist";"2002";"2h 30m";"Roman Polanski";"Tom Hanks, Matt Damon, Tom Sizemore";"8.5";"War"
"276";"tt0095327";"Grave of the Fireflies";"1988";"1h 29m";"Isao Takahata";"Tom Hanks, Matt Damon, Tom Sizemore";"8.5";"War"
"277";"tt0034583";"Casablanca";"1942";"1h 42m";"Michael Curtiz";"Tom Hanks, Matt Damon, Tom Sizemore";"8.5";"War"
"278";"tt0078788";"Apocalypse Now";"1979";"2h 27m";"Francis Ford Coppola";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"279";"tt0050825";"Paths of Glory";"1957";"1h 28m";"Stanley Kubrick";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"280";"tt0032553";"The Great Dictator";"1940";"2h 5m";"Charles Chaplin";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"281";"tt0361748";"Inglourious Basterds";"2009";"2h 33m";"Quentin Tarantino";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"282";"tt0057012";"Dr";"1964";"1h 35m";"Stanley Kubrick";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"283";"tt0082096";"Das Boot";"1981";"2h 29m";"Wolfgang Petersen";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"284";"tt0112573";"Braveheart";"1995";"2h 58m";"Mel Gibson";"Tom Hanks, Matt Damon, Tom Sizemore";"8.3";"War"
"285";"tt0091251";"Come and See";"1985";"2h 22m";"Elem Klimov";"Tom Hanks, Matt Damon, Tom Sizemore";"8.4";"War"
"286";"tt0056172";"Lawrence of Arabia";"1962";"3h 38m";"David Lean";"Tom Hanks, Matt Damon, Tom Sizemore";"8.3";"War"
"287";"tt0093058";"Full Metal Jacket";"1987";"1h 56m";"Stanley Kubrick";"Tom Hanks, Matt Damon, Tom Sizemore";"8.3";"War"
"288";"tt1255953";"Incendies";"2010";"2h 11m";"Denis Villeneuve";"Tom Hanks, Matt Damon, Tom Sizemore";"8.3";"War"
"289";"tt8579674";"1917";"2019";"1h 59m";"Sam Mendes";"Tom Hanks, Matt Damon, Tom Sizemore";"8.2";"War"
"290";"tt0363163";"Downfall";"2004";"2h 36m";"Oliver Hirschbiegel";"Tom Hanks, Matt Damon, Tom Sizemore";"8.2";"War"
"291";"tt0055031";"Judgment at Nuremberg";"1961";"2h 59m";"Stanley Kramer";"Tom Hanks, Matt Damon, Tom Sizemore";"8.3";"War"
"292";"tt0089881";"Ran";"1985";"2h 40m";"Akira Kurosawa";"Tom Hanks, Matt Damon, Tom Sizemore";"8.2";"War"
"293";"tt0060196";"The Good, the Bad and the Ugly";"1966";"2h 28m";"Sergio Leone";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.8";"Western"
"294";"tt0064116";"Once Upon a Time in the West";"1968";"2h 46m";"Sergio Leone";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.5";"Western"
"295";"tt1853728";"Django Unchained";"2012";"2h 45m";"Quentin Tarantino";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.5";"Western"
"296";"tt0059578";"For a Few Dollars More";"1965";"2h 12m";"Sergio Leone";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.2";"Western"
"297";"tt0105695";"Unforgiven";"1992";"2h 10m";"Clint Eastwood";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.2";"Western"
"298";"tt0040897";"The Treasure of the Sierra Madre";"1948";"2h 6m";"John Huston";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.2";"Western"
"299";"tt0015864";"The Gold Rush";"1925";"1h 35m";"Charles Chaplin";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8.1";"Western"
"300";"tt0099348";"Dances with Wolves";"1990";"3h 1m";"Kevin Costner";"Clint Eastwood, Eli Wallach, Lee Van Cleef";"8";"Western"
"301";"tt0468569";"The Dark Knight";"2008";"2h 32m";"Christopher Nolan";"Christian Bale, Heath Ledger, Aaron Eckhart";"9";"Thriller"
"302";"tt1375666";"Inception";"2010";"2h 28m";"Christopher Nolan";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.8";"Thriller"
"303";"tt0114369";"Seven";"1995";"2h 7m";"David Fincher";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.6";"Thriller"
"304";"tt0102926";"The Silence of the Lambs";"1991";"1h 58m";"Jonathan Demme";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.6";"Thriller"
"305";"tt6751668";"Parasite";"2019";"2h 12m";"Bong Joon Ho";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"306";"tt0054215";"Psycho";"1960";"1h 49m";"Alfred Hitchcock";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"307";"tt0110413";"Leon";"1994";"1h 50m";"Luc Besson";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"308";"tt0407887";"The Departed";"2006";"2h 31m";"Martin Scorsese";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"309";"tt0482571";"The Prestige";"2006";"2h 10m";"Christopher Nolan";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"310";"tt0114814";"The Usual Suspects";"1995";"1h 46m";"Bryan Singer";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"311";"tt0047396";"Rear Window";"1954";"1h 52m";"Alfred Hitchcock";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.5";"Thriller"
"312";"tt0209144";"Memento";"2000";"1h 53m";"Christopher Nolan";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"313";"tt0405094";"The Lives of Others";"2006";"2h 17m";"Florian Henckel von Donnersmarck";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"314";"tt0051201";"Witness for the Prosecution";"1957";"1h 56m";"Billy Wilder";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"315";"tt0090605";"Aliens";"1986";"2h 17m";"James Cameron";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"316";"tt1345836";"The Dark Knight Rises";"2012";"2h 44m";"Christopher Nolan";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"317";"tt0364569";"Oldboy";"2003";"2h";"Park Chan-wook";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"318";"tt7286456";"Joker";"2019";"2h 2m";"Todd Phillips";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"319";"tt0057565";"High and Low";"1963";"2h 23m";"Akira Kurosawa";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"320";"tt0091251";"Come and See";"1985";"2h 22m";"Elem Klimov";"Christian Bale, Heath Ledger, Aaron Eckhart";"8.4";"Thriller"
"321";"tt1375666";"Inception";"2010";"2h 28m";"Christopher Nolan";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.8";"Sci-Fi"
"322";"tt0080684";"Star Wars: Episode V - The Empire Strikes Back";"1980";"2h 4m";"Irvin Kershner";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.7";"Sci-Fi"
"323";"tt0133093";"The Matrix";"1999";"2h 16m";"Lana Wachowski";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.7";"Sci-Fi"
"324";"tt0816692";"Interstellar";"2014";"2h 49m";"Christopher Nolan";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.7";"Sci-Fi"
"325";"tt0076759";"Star Wars: Episode IV - A New Hope";"1977";"2h 1m";"George Lucas";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.6";"Sci-Fi"
"326";"tt0103064";"Terminator 2: Judgment Day";"1991";"2h 17m";"James Cameron";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.6";"Sci-Fi"
"327";"tt9362722";"Spider-Man: Across the Spider-Verse";"2023";"2h 20m";"Joaquim Dos Santos";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.6";"Sci-Fi"
"328";"tt0088763";"Back to the Future";"1985";"1h 56m";"Robert Zemeckis";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.5";"Sci-Fi"
"329";"tt0482571";"The Prestige";"2006";"2h 10m";"Christopher Nolan";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.5";"Sci-Fi"
"330";"tt0078748";"Alien";"1979";"1h 57m";"Ridley Scott";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.5";"Sci-Fi"
"331";"tt0910970";"WALL·E";"2008";"1h 38m";"Andrew Stanton";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.4";"Sci-Fi"
"332";"tt4154756";"Avengers: Infinity War";"2018";"2h 29m";"Anthony Russo";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.4";"Sci-Fi"
"333";"tt4633694";"Spider-Man: Into the Spider-Verse";"2018";"1h 57m";"Bob Persichetti";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.4";"Sci-Fi"
"334";"tt0090605";"Aliens";"1986";"2h 17m";"James Cameron";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.4";"Sci-Fi"
"335";"tt4154796";"Avengers: Endgame";"2019";"3h 1m";"Anthony Russo";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.4";"Sci-Fi"
"336";"tt0086190";"Star Wars: Episode VI - Return of the Jedi";"1983";"2h 11m";"Richard Marquand";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.3";"Sci-Fi"
"337";"tt0338013";"Eternal Sunshine of the Spotless Mind";"2004";"1h 48m";"Michel Gondry";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.3";"Sci-Fi"
"338";"tt0062622";"2001: A Space Odyssey";"1968";"2h 29m";"Stanley Kubrick";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.3";"Sci-Fi"
"339";"tt0066921";"A Clockwork Orange";"1971";"2h 16m";"Stanley Kubrick";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.3";"Sci-Fi"
"340";"tt0017136";"Metropolis";"1927";"2h 33m";"Fritz Lang";"Leonardo DiCaprio, Joseph Gordon-Levitt, Elliot Page";"8.3";"Sci-Fi"
